date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:16:25	58062/58062	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jun%202023%2001:19:30%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvaHVtYW5hbmRyb2JvdGhhbmRzLmpwZw==?w=700&h=400&s=158618d6189e16a1a620fc21da25bf2b	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvaHVtYW5hbmRyb2JvdGhhbmRzLmpwZw==8b1b.jpg	(from https://solutionstream.com/blog?page=6)
19:16:32	130699/130699	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:50:19%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcGV4ZWxzLWFuZHJlYS1waWFjcXVhZGlvLTM3Nzc1NzIuanBn?p=seo_pro_og&s=0c820d3b223affc9ddc026f604b683f0	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcGV4ZWxzLWFuZHJlYS1waWFjcXVhZGlvLTM3Nzc1NzIuanBn8d31.jpg	(from https://solutionstream.com/blog/why-you-should-get-rid-of-your-outdated-software)
19:16:38	133154/133154	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:50:26%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcGV4ZWxzLWFuZHJlYS1waWFjcXVhZGlvLTM3Nzc1NzIuanBn?p=seo_pro_twitter&s=43134526763abc9f996dc53ed8629758	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcGV4ZWxzLWFuZHJlYS1waWFjcXVhZGlvLTM3Nzc1NzIuanBn6d39.jpg	(from https://solutionstream.com/blog/why-you-should-get-rid-of-your-outdated-software)
19:16:40	2107774/2107774	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22647fb2a9-20297e%22	https://solutionstream.com/assets/projects/byui/signs20110610_gp07.jpg	./solutionstream-backup/solutionstream.com/assets/projects/byui/signs20110610_gp07.jpg	(from https://solutionstream.com/work/byu-idaho)
19:16:44	121398/121398	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:50:29%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcGV4ZWxzLWl2YW4tc2Fta292LTcyMTM0MzkuanBn?p=seo_pro_twitter&s=64f64f65a46fa0e81faf645a4b78fb07	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcGV4ZWxzLWl2YW4tc2Fta292LTcyMTM0MzkuanBn707b.jpg	(from https://solutionstream.com/blog/agile-development-principles-practice-progress)
19:16:45	116262/116262	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:50:23%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcGV4ZWxzLWl2YW4tc2Fta292LTcyMTM0MzkuanBn?p=seo_pro_og&s=8318b0cd2ebf6312b33fc8272e7f6c12	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcGV4ZWxzLWl2YW4tc2Fta292LTcyMTM0MzkuanBn8175.jpg	(from https://solutionstream.com/blog/agile-development-principles-practice-progress)
19:16:48	159264/159264	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:50:21%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcGV4ZWxzLWZhdXhlbHMtMzE4NDQxOC5qcGc=?p=seo_pro_og&s=769751bec3176d9be9fa6d11b48ec9ee	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcGV4ZWxzLWZhdXhlbHMtMzE4NDQxOC5qcGc=30fa.jpg	(from https://solutionstream.com/blog/the-truth-about-outsourcing)
19:16:49	164323/164323	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:50:27%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcGV4ZWxzLWZhdXhlbHMtMzE4NDQxOC5qcGc=?p=seo_pro_twitter&s=5861d8bb8cd48e66a80da9d1cdb9949e	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvcGV4ZWxzLWZhdXhlbHMtMzE4NDQxOC5qcGc=c1ef.jpg	(from https://solutionstream.com/blog/the-truth-about-outsourcing)
19:16:54	101071/101071	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:50:05%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYmxvZ19wb3N0LmpwZw==?p=seo_pro_og&s=567f21fac38111f5b7a42f97ddb7616e	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYmxvZ19wb3N0LmpwZw==4929.jpg	(from https://solutionstream.com/blog/how-to-effectively-lead-and-manage-remote-teams)
19:16:57	103986/103986	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:50:09%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYmxvZ19wb3N0LmpwZw==?p=seo_pro_twitter&s=435b52fd3e0ae16b7ea08a7f6df553ce	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYmxvZ19wb3N0LmpwZw==b964.jpg	(from https://solutionstream.com/blog/how-to-effectively-lead-and-manage-remote-teams)
19:17:06	261910/261910	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Jun%202023%2022:50:18%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY29tcC5wbmc=?p=seo_pro_twitter&s=c1d156a006c67555a6650f4bfb92c26b	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY29tcC5wbmc=5d9e.png	(from https://solutionstream.com/blog/the-worldwide-pathway-to-success)
19:17:06	208261/208261	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:50:05%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvZXZlcnktY29tcGFueS1hLXRlY2gtY29tcGFueS9ldmVyeS1jb21wYW55LWEtdGVjaC1jb21wYW55LWhlYWRlci5qcGVn?p=seo_pro_og&s=6307ba0910fe3795349778b30940f190	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvZXZlcnktY29tcGFueS1hLXRlY2gtY29tcGFueS9ldmVyeS1jb21wYW55LWEtdGVjaC1jb21wYW55LWhlYWRlci5qcGVn7ebf.jpg	(from https://solutionstream.com/blog/every-company-a-technology-company)
19:17:08	255031/255031	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Jun%202023%2022:50:12%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY29tcC5wbmc=?p=seo_pro_og&s=849c062f0f841df16d897df9ba72f634	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY29tcC5wbmc=7900.png	(from https://solutionstream.com/blog/the-worldwide-pathway-to-success)
19:17:13	104587/104587	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:07%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2h5LXVpLXV4LWRlc2lnbi1jYW4tbWFrZS1vci1icmVhay1hLWNvbXBhbnkvd2h5LXVpdXgtZGVzaWduLW1ha2Utb3ItYnJlYWstaGVhZGVyLmpwZWc=?p=seo_pro_og&s=714f503ae72f0e5408ca95412d620955	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2h5LXVpLXV4LWRlc2lnbi1jYW4tbWFrZS1vci1icmVhay1hLWNvbXBhbnkvd2h5LXVpdXgtZGVzaWduLW1ha2Utb3ItYnJlYWstaGVhZGVyLmpwZWc=9e26.jpg	(from https://solutionstream.com/blog/why-ui-ux-design-can-make-or-break-a-company)
19:17:13	107456/107456	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:08%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2h5LXVpLXV4LWRlc2lnbi1jYW4tbWFrZS1vci1icmVhay1hLWNvbXBhbnkvd2h5LXVpdXgtZGVzaWduLW1ha2Utb3ItYnJlYWstaGVhZGVyLmpwZWc=?p=seo_pro_twitter&s=8cbf4e43145298aa953259616f40a732	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2h5LXVpLXV4LWRlc2lnbi1jYW4tbWFrZS1vci1icmVhay1hLWNvbXBhbnkvd2h5LXVpdXgtZGVzaWduLW1ha2Utb3ItYnJlYWstaGVhZGVyLmpwZWc=b909.jpg	(from https://solutionstream.com/blog/why-ui-ux-design-can-make-or-break-a-company)
19:17:14	141420/141420	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Aug%202023%2023:29:50%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvbmVhcnNob3JlLWJlbmVmaXRzLmpwZWc=?p=seo_pro_twitter&s=43250dafcd9a89d1d54760fa7c3728fc	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvbmVhcnNob3JlLWJlbmVmaXRzLmpwZWc=ba69	(from https://solutionstream.com/blog/the-benefits-of-using-nearshore-developers)
19:17:15	213127/213127	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jun%202023%2022:50:09%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvZXZlcnktY29tcGFueS1hLXRlY2gtY29tcGFueS9ldmVyeS1jb21wYW55LWEtdGVjaC1jb21wYW55LWhlYWRlci5qcGVn?p=seo_pro_twitter&s=687a018bad054b921fc285c20ad8a0e1	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvZXZlcnktY29tcGFueS1hLXRlY2gtY29tcGFueS9ldmVyeS1jb21wYW55LWEtdGVjaC1jb21wYW55LWhlYWRlci5qcGVn6cb6.jpg	(from https://solutionstream.com/blog/every-company-a-technology-company)
19:17:20	142059/142059	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:08%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvc29mdHdhcmUtZGV2ZWxvcG1lbnQtbXl0aHMvYW5ncnktY29tcHV0ZXItdXNlci5qcGc=?p=seo_pro_twitter&s=6ebd116dca04bc9435961e77394c0883	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvc29mdHdhcmUtZGV2ZWxvcG1lbnQtbXl0aHMvYW5ncnktY29tcHV0ZXItdXNlci5qcGc=4c38.jpg	(from https://solutionstream.com/blog/software-development-myths)
19:17:20	139852/139852	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:08%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvc29mdHdhcmUtZGV2ZWxvcG1lbnQtbXl0aHMvYW5ncnktY29tcHV0ZXItdXNlci5qcGc=?p=seo_pro_og&s=d414bdabec2f651fc7d0584b1ceb1a11	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvc29mdHdhcmUtZGV2ZWxvcG1lbnQtbXl0aHMvYW5ncnktY29tcHV0ZXItdXNlci5qcGc=8bc3.jpg	(from https://solutionstream.com/blog/software-development-myths)
19:17:20	149001/149001	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2021:44:05%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY3JlYXRpbmctYS1iZXR0ZXItcHJvZHVjdC1zdHJhdGVneS9tZWV0aW5nLXN0cmF0ZWd5LmpwZw==?p=seo_pro_og&s=71b5439c38d98ef91320dbefd54e15cf	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY3JlYXRpbmctYS1iZXR0ZXItcHJvZHVjdC1zdHJhdGVneS9tZWV0aW5nLXN0cmF0ZWd5LmpwZw==dcfa.jpg	(from https://solutionstream.com/blog/creating-a-better-product-strategy)
19:17:25	155271/155271	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2021:44:06%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY3JlYXRpbmctYS1iZXR0ZXItcHJvZHVjdC1zdHJhdGVneS9tZWV0aW5nLXN0cmF0ZWd5LmpwZw==?p=seo_pro_twitter&s=36ee479887a3546c2c2292e3e15b76fe	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY3JlYXRpbmctYS1iZXR0ZXItcHJvZHVjdC1zdHJhdGVneS9tZWV0aW5nLXN0cmF0ZWd5LmpwZw==be6a.jpg	(from https://solutionstream.com/blog/creating-a-better-product-strategy)
19:17:30	174775/174775	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:08%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvaXQtbW9kZXJuaXphdGlvbi13aHktaXRzLXRpbWUtdG8tdXBncmFkZS9pdF9tb2Rlcm5pemF0aW9uLmpwZw==?p=seo_pro_og&s=20e0021fa6b5303ad5ae8129fb014132	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvaXQtbW9kZXJuaXphdGlvbi13aHktaXRzLXRpbWUtdG8tdXBncmFkZS9pdF9tb2Rlcm5pemF0aW9uLmpwZw==9107.jpg	(from https://solutionstream.com/blog/it-modernization-why-its-time-to-update-your-platform)
19:17:31	146455/146455	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:08%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvMy10aGluZ3Mtd2UtbGVhcm5lZC1mcm9tLWZyb250LWNvbmZlcmVuY2UvdGhlLWNsaW1hdGUtcmVhbGl0eS1wcm9qZWN0LWhiNnV3cTBpNG1pLXVuc3BsYXNoLXNtYWxsLmpwZw==?p=seo_pro_og&s=0844215ac6bc2d4f245ce5d70abb4db9	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvMy10aGluZ3Mtd2UtbGVhcm5lZC1mcm9tLWZyb250LWNvbmZlcmVuY2UvdGhlLWNsaW1hdGUtcmVhbGl0eS1wcm9qZWN0LWhiNnV3cTBpNG1pLXVuc3BsYXNoLXNtYWxsLmpwZw==c2c7.jpg	(from https://solutionstream.com/blog/3-things-we-learned-from-front-conference)
19:17:31	6251/6251	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22647fb2a9-186b%22	https://solutionstream.com/assets/blog/3-things-we-learned-from-front-conference/pyramid.svg	./solutionstream-backup/solutionstream.com/assets/blog/3-things-we-learned-from-front-conference/pyramid.svg	(from https://solutionstream.com/blog/3-things-we-learned-from-front-conference)
19:17:32	183151/183151	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:08%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvaXQtbW9kZXJuaXphdGlvbi13aHktaXRzLXRpbWUtdG8tdXBncmFkZS9pdF9tb2Rlcm5pemF0aW9uLmpwZw==?p=seo_pro_twitter&s=3826520a6db0427a3fda871f97bf2b21	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvaXQtbW9kZXJuaXphdGlvbi13aHktaXRzLXRpbWUtdG8tdXBncmFkZS9pdF9tb2Rlcm5pemF0aW9uLmpwZw==aa52.jpg	(from https://solutionstream.com/blog/it-modernization-why-its-time-to-update-your-platform)
19:17:34	170982/170982	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:02:09%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvMy10aGluZ3Mtd2UtbGVhcm5lZC1mcm9tLWZyb250LWNvbmZlcmVuY2UvdGhlLWNsaW1hdGUtcmVhbGl0eS1wcm9qZWN0LWhiNnV3cTBpNG1pLXVuc3BsYXNoLXNtYWxsLmpwZw==?p=seo_pro_twitter&s=6d0cbbbadfa6f4272620cf1343af51cf	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvMy10aGluZ3Mtd2UtbGVhcm5lZC1mcm9tLWZyb250LWNvbmZlcmVuY2UvdGhlLWNsaW1hdGUtcmVhbGl0eS1wcm9qZWN0LWhiNnV3cTBpNG1pLXVuc3BsYXNoLXNtYWxsLmpwZw==2eb1.jpg	(from https://solutionstream.com/blog/3-things-we-learned-from-front-conference)
19:17:37	141479/141479	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:15:57%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdGVzdC1jYXNlLW1hbmFnZW1lbnQvZGFyaWEtbmVwcmlha2hpbmEtNDc0MDM2LXVuc3BsYXNoLmpwZw==?p=seo_pro_og&s=b66f099718f2e1dc7afe54c3cc45f492	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdGVzdC1jYXNlLW1hbmFnZW1lbnQvZGFyaWEtbmVwcmlha2hpbmEtNDc0MDM2LXVuc3BsYXNoLmpwZw==fd96.jpg	(from https://solutionstream.com/blog/test-case-management)
19:17:37	146185/146185	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:15:58%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdGVzdC1jYXNlLW1hbmFnZW1lbnQvZGFyaWEtbmVwcmlha2hpbmEtNDc0MDM2LXVuc3BsYXNoLmpwZw==?p=seo_pro_twitter&s=b3e671c44486121162ed13c75a170eef	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdGVzdC1jYXNlLW1hbmFnZW1lbnQvZGFyaWEtbmVwcmlha2hpbmEtNDc0MDM2LXVuc3BsYXNoLmpwZw==03b8.jpg	(from https://solutionstream.com/blog/test-case-management)
19:17:41	176346/176346	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:17:03%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYmVuZWZpdHMtb2YtY3VzdG9tLWJ1aWx0LXNvZnR3YXJlL21pbWktdGhpYW4tNzM3MDM2LXVuc3BsYXNoLmpwZw==?p=seo_pro_og&s=086966e1534977c1158673ab02e7ef39	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYmVuZWZpdHMtb2YtY3VzdG9tLWJ1aWx0LXNvZnR3YXJlL21pbWktdGhpYW4tNzM3MDM2LXVuc3BsYXNoLmpwZw==b82f.jpg	(from https://solutionstream.com/blog/benefits-of-custom-built-software)
19:17:50	184390/184390	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:17:03%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYmVuZWZpdHMtb2YtY3VzdG9tLWJ1aWx0LXNvZnR3YXJlL21pbWktdGhpYW4tNzM3MDM2LXVuc3BsYXNoLmpwZw==?p=seo_pro_twitter&s=57f8fb5d2de02ac75b64a140bd8e9d25	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvYmVuZWZpdHMtb2YtY3VzdG9tLWJ1aWx0LXNvZnR3YXJlL21pbWktdGhpYW4tNzM3MDM2LXVuc3BsYXNoLmpwZw==5c38.jpg	(from https://solutionstream.com/blog/benefits-of-custom-built-software)
19:18:00	163393/163393	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:16:56%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdXNpbmctcmV0cm9zcGVjdGl2ZXMvcmV0cm9zcGVjdGl2ZXMtdW5zcGxhc2guanBn?p=seo_pro_og&s=afbc14cc2773e52e93040e5301b78825	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdXNpbmctcmV0cm9zcGVjdGl2ZXMvcmV0cm9zcGVjdGl2ZXMtdW5zcGxhc2guanBn3ef4.jpg	(from https://solutionstream.com/blog/using-retrospectives)
19:18:07	182130/182130	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:16:56%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdXNpbmctcmV0cm9zcGVjdGl2ZXMvcmV0cm9zcGVjdGl2ZXMtdW5zcGxhc2guanBn?p=seo_pro_twitter&s=46445d565fe52f15da32992d8abe74fc	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdXNpbmctcmV0cm9zcGVjdGl2ZXMvcmV0cm9zcGVjdGl2ZXMtdW5zcGxhc2guanBn8cc5.jpg	(from https://solutionstream.com/blog/using-retrospectives)
19:18:11	111086/111086	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:15:53%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY2hhbGxlbmdlcy13aXRoLWVudGVycHJpc2Utc29mdHdhcmUtYW5kLWJlYXQtdGhlbS9ndWVzdC1ibG9nLXBpYy5qcGc=?p=seo_pro_og&s=b93dcfc2c619f9dbc14ca59128c1764b	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY2hhbGxlbmdlcy13aXRoLWVudGVycHJpc2Utc29mdHdhcmUtYW5kLWJlYXQtdGhlbS9ndWVzdC1ibG9nLXBpYy5qcGc=0241.jpg	(from https://solutionstream.com/blog/toughest-challenges-attributed-to-enterprise-software-and-how-to-beat-them)
19:18:17	113562/113562	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:15:55%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY2hhbGxlbmdlcy13aXRoLWVudGVycHJpc2Utc29mdHdhcmUtYW5kLWJlYXQtdGhlbS9ndWVzdC1ibG9nLXBpYy5qcGc=?p=seo_pro_twitter&s=b4df78d52519f6658f1d6075390383dc	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvY2hhbGxlbmdlcy13aXRoLWVudGVycHJpc2Utc29mdHdhcmUtYW5kLWJlYXQtdGhlbS9ndWVzdC1ibG9nLXBpYy5qcGc=88c4.jpg	(from https://solutionstream.com/blog/toughest-challenges-attributed-to-enterprise-software-and-how-to-beat-them)
19:18:20	67435/67435	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:16:55%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdXgtaXMtYS10ZWFtLXNwb3J0L3V4LXRlYW0tc3BvcnQtaGVyby5qcGc=?p=seo_pro_og&s=d0bc3ebc72dfe91e3e7cab29d35c3e43	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdXgtaXMtYS10ZWFtLXNwb3J0L3V4LXRlYW0tc3BvcnQtaGVyby5qcGc=27eb.jpg	(from https://solutionstream.com/blog/ux-is-a-team-sport)
19:18:24	69576/69576	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:16:56%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdXgtaXMtYS10ZWFtLXNwb3J0L3V4LXRlYW0tc3BvcnQtaGVyby5qcGc=?p=seo_pro_twitter&s=96e25e201b5b4b4bc4633348d0fcc53c	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvdXgtaXMtYS10ZWFtLXNwb3J0L3V4LXRlYW0tc3BvcnQtaGVyby5qcGc=63e6.jpg	(from https://solutionstream.com/blog/ux-is-a-team-sport)
19:18:35	899966/899966	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Jun%202023%2007:16:57%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvaG93LWRvLXlvdS1tZWFzdXJlLXByb2plY3Qtc3VjY2Vzcy9tZWFzdXJlLXN1Y2Nlc3MucG5n?p=seo_pro_og&s=6c0fcc1ef326bae60403e09fd375348e	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvaG93LWRvLXlvdS1tZWFzdXJlLXByb2plY3Qtc3VjY2Vzcy9tZWFzdXJlLXN1Y2Nlc3MucG5n6cea.png	(from https://solutionstream.com/blog/how-do-you-measure-project-success)
19:18:36	192679/192679	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2022:38:01%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2hhdC1pcy12dWUtanMvdnVlanNfYmxvZ19oZXJvLmpwZw==?p=seo_pro_og&s=6560cc13c5b8264716509232ddf8ca34	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2hhdC1pcy12dWUtanMvdnVlanNfYmxvZ19oZXJvLmpwZw==059e.jpg	(from https://solutionstream.com/blog/what-is-vue-js)
19:18:43	1180975/1180975	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-12052f%22	https://solutionstream.com/assets/blog/how-do-you-measure-project-success/measure-success-1.png	./solutionstream-backup/solutionstream.com/assets/blog/how-do-you-measure-project-success/measure-success-1.png	(from https://solutionstream.com/blog/how-do-you-measure-project-success)
19:18:46	179970/179970	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:22:23%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2hhdC1pcy1yZWFjdC9yZWFjdF9oZXJvLTE1NTQ0MTQyMzAuanBn?p=seo_pro_og&s=94cb0cfaa297e5c9ae58a87064d1dbc2	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2hhdC1pcy1yZWFjdC9yZWFjdF9oZXJvLTE1NTQ0MTQyMzAuanBncd19.jpg	(from https://solutionstream.com/blog/what-is-react)
19:18:48	198676/198676	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2022:38:01%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2hhdC1pcy12dWUtanMvdnVlanNfYmxvZ19oZXJvLmpwZw==?p=seo_pro_twitter&s=6b88fd5ae2300dbf3070da22d35c0d6e	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2hhdC1pcy12dWUtanMvdnVlanNfYmxvZ19oZXJvLmpwZw==324f.jpg	(from https://solutionstream.com/blog/what-is-vue-js)
19:18:50	187116/187116	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2017:22:23%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2hhdC1pcy1yZWFjdC9yZWFjdF9oZXJvLTE1NTQ0MTQyMzAuanBn?p=seo_pro_twitter&s=6896e62512b5389db8256a30da1a0a22	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvd2hhdC1pcy1yZWFjdC9yZWFjdF9oZXJvLTE1NTQ0MTQyMzAuanBnbde1.jpg	(from https://solutionstream.com/blog/what-is-react)
19:18:51	1018666/1018666	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Jun%202023%2007:16:57%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvaG93LWRvLXlvdS1tZWFzdXJlLXByb2plY3Qtc3VjY2Vzcy9tZWFzdXJlLXN1Y2Nlc3MucG5n?p=seo_pro_twitter&s=04aeeb6cca6b3157344f01c4dcfec55a	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvaG93LWRvLXlvdS1tZWFzdXJlLXByb2plY3Qtc3VjY2Vzcy9tZWFzdXJlLXN1Y2Nlc3MucG5n959e.png	(from https://solutionstream.com/blog/how-do-you-measure-project-success)
